course_name,course_code,level,faculty,url,sdg_1,sdg_2,sdg_3,sdg_4,sdg_5,sdg_6,sdg_7,sdg_8,sdg_9,sdg_10,sdg_11,sdg_12,sdg_13,sdg_14,sdg_15,sdg_16,sdg_17
Computational Modelling,AE2220-II,Bachelor,Aerospace Engineering,https://studiegids.tudelft.nl/courses/study-guide/educations/20610,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Computational Modeling,AE2220-II S,Bachelor,Aerospace Engineering,https://studiegids.tudelft.nl/courses/study-guide/educations/20462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Test, Analysis en Simulation",AE2224-I,Bachelor,Aerospace Engineering,https://studiegids.tudelft.nl/courses/study-guide/educations/20611,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Artificial Intelligence for Aerospace Engineering,AE2224-II,Bachelor,Aerospace Engineering,https://studiegids.tudelft.nl/courses/study-guide/educations/20612,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
Flight en Orbital Mechanics,AE2230-I,Bachelor,Aerospace Engineering,https://studiegids.tudelft.nl/courses/study-guide/educations/20613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Flight and Orbital Mechanics,AE2230-I S,Bachelor,Aerospace Engineering,https://studiegids.tudelft.nl/courses/study-guide/educations/20463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Propulsion en Power,AE2230-II,Bachelor,Aerospace Engineering,https://studiegids.tudelft.nl/courses/study-guide/educations/20614,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0
Aerospace Systems en Control Theory,AE2235-I,Bachelor,Aerospace Engineering,https://studiegids.tudelft.nl/courses/study-guide/educations/20615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Signal Analysis and Telecommunication Principles,AE2235-II,Bachelor,Aerospace Engineering,https://studiegids.tudelft.nl/courses/study-guide/educations/20616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Exchange Period BSc,AE3060,Bachelor,Aerospace Engineering,https://studiegids.tudelft.nl/courses/study-guide/educations/24520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Design Synthesis,AE3200,Bachelor,Aerospace Engineering,https://studiegids.tudelft.nl/courses/study-guide/educations/20617,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0
Systems Engineering en Aerospace Design,AE3211-I,Bachelor,Aerospace Engineering,https://studiegids.tudelft.nl/courses/study-guide/educations/20788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Production of Aerospace Systems,AE3211-II,Bachelor,Aerospace Engineering,https://studiegids.tudelft.nl/courses/study-guide/educations/20789,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0
"Aerospace Flight Dynamics en Simulation, including Flight Test",AE3212-I,Bachelor,Aerospace Engineering,https://studiegids.tudelft.nl/courses/study-guide/educations/20790,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Aerospace Flight Dynamics and Simulation,AE3212-I S,Bachelor,Aerospace Engineering,https://studiegids.tudelft.nl/courses/study-guide/educations/20465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Simulation, Verification en Validation",AE3212-II,Bachelor,Aerospace Engineering,https://studiegids.tudelft.nl/courses/study-guide/educations/20791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Air Transportation,AE3501-25,Bachelor,Aerospace Engineering,https://studiegids.tudelft.nl/courses/study-guide/educations/21064,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0
"Airport Planning, Design and Operations",AE3502-14,Bachelor,Aerospace Engineering,https://studiegids.tudelft.nl/courses/study-guide/educations/20488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Strategic Planning for Airport Systems,AE3503,Bachelor,Aerospace Engineering,https://studiegids.tudelft.nl/courses/study-guide/educations/20489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Group Assignment Responsible Risk Management for Airport Development,AE3504,Bachelor,Aerospace Engineering,https://studiegids.tudelft.nl/courses/study-guide/educations/21065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Asset Management,AE3512-20,Bachelor,Aerospace Engineering,https://studiegids.tudelft.nl/courses/study-guide/educations/20481,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0
Integration Assignment,AE3513,Bachelor,Aerospace Engineering,https://studiegids.tudelft.nl/courses/study-guide/educations/20482,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
Basics of Aeroacoustics for Wind Energy,AE3515,Bachelor,Aerospace Engineering,https://studiegids.tudelft.nl/courses/study-guide/educations/20483,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0
Fundamentals of Wind Energy I,AE3516A,Bachelor,Aerospace Engineering,https://studiegids.tudelft.nl/courses/study-guide/educations/20484,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0
Fundamentals of Wind Energy II,AE3516B,Bachelor,Aerospace Engineering,https://studiegids.tudelft.nl/courses/study-guide/educations/20485,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0
Educational Research Project BSc,AE3997,Bachelor,Aerospace Engineering,https://studiegids.tudelft.nl/courses/study-guide/educations/24522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sustainability in Engineering,AE4006E,Master,Aerospace Engineering,https://studiegids.tudelft.nl/courses/study-guide/educations/20792,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1
Research Methodologies,AE4010,Master,Aerospace Engineering,https://studiegids.tudelft.nl/courses/study-guide/educations/20794,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Experimental Simulations,AE4115-23,Master,Aerospace Engineering,https://studiegids.tudelft.nl/courses/study-guide/educations/20635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fluid-Structure Interaction,AE4117,Master,Aerospace Engineering,https://studiegids.tudelft.nl/courses/study-guide/educations/20795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Viscous Flows,AE4120,Master,Aerospace Engineering,https://studiegids.tudelft.nl/courses/study-guide/educations/20636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Aircraft Aerodynamics,AE4130-22,Master,Aerospace Engineering,https://studiegids.tudelft.nl/courses/study-guide/educations/20637,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0
Rotor / wake Aerodynamics,AE4135,Master,Aerospace Engineering,https://studiegids.tudelft.nl/courses/study-guide/educations/20638,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0
CFD 2: Discretisation Techniques,AE4136-24,Master,Aerospace Engineering,https://studiegids.tudelft.nl/courses/study-guide/educations/20639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFD 4: Uncertainty Quantification,AE4138-18,Master,Aerospace Engineering,https://studiegids.tudelft.nl/courses/study-guide/educations/20796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFD 3: Large Eddy Simulation,AE4139,Master,Aerospace Engineering,https://studiegids.tudelft.nl/courses/study-guide/educations/20797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gas Dynamics,AE4140,Master,Aerospace Engineering,https://studiegids.tudelft.nl/courses/study-guide/educations/20640,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hypersonic Aerodynamics,AE4143,Master,Aerospace Engineering,https://studiegids.tudelft.nl/courses/study-guide/educations/20798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Flow Measurement Techniques,AE4180,Master,Aerospace Engineering,https://studiegids.tudelft.nl/courses/study-guide/educations/20641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fluid Flow Data Processing and Visualization,AE4185,Master,Aerospace Engineering,https://studiegids.tudelft.nl/courses/study-guide/educations/20799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFD for Aerospace Engineers,AE4202,Master,Aerospace Engineering,https://studiegids.tudelft.nl/courses/study-guide/educations/20642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Knowledge Based Engineering,AE4204,Master,Aerospace Engineering,https://studiegids.tudelft.nl/courses/study-guide/educations/20753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MDO for Aerospace Applications,AE4205,Master,Aerospace Engineering,https://studiegids.tudelft.nl/courses/study-guide/educations/20754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Turbomachinery,AE4206-24,Master,Aerospace Engineering,https://studiegids.tudelft.nl/courses/study-guide/educations/20996,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Aero Engine Technology,AE4238,Master,Aerospace Engineering,https://studiegids.tudelft.nl/courses/study-guide/educations/20755,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
Advanced Aircraft Design I,AE4240,Master,Aerospace Engineering,https://studiegids.tudelft.nl/courses/study-guide/educations/20800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fundamentals of Aeroacoustics,AE4260A,Master,Aerospace Engineering,https://studiegids.tudelft.nl/courses/study-guide/educations/20801,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Experimental Applications of Aeroacoustics,AE4260B,Master,Aerospace Engineering,https://studiegids.tudelft.nl/courses/study-guide/educations/20802,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
Internal Flows,AE4261,Master,Aerospace Engineering,https://studiegids.tudelft.nl/courses/study-guide/educations/20999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Combustion for Propulsion and Power Technologies,AE4262,Master,Aerospace Engineering,https://studiegids.tudelft.nl/courses/study-guide/educations/20803,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
"Modelling, Simulation and Application of Propulsion and Power Systems",AE4263,Master,Aerospace Engineering,https://studiegids.tudelft.nl/courses/study-guide/educations/20768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Control and Operations Project,AE4270,Master,Aerospace Engineering,https://studiegids.tudelft.nl/courses/study-guide/educations/20829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Automatic Flight Control System Design,AE4301,Master,Aerospace Engineering,https://studiegids.tudelft.nl/courses/study-guide/educations/20658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Exercise Automatic Flight Control System Design,AE4301P,Master,Aerospace Engineering,https://studiegids.tudelft.nl/courses/study-guide/educations/20659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Avionics and Operations,AE4302,Master,Aerospace Engineering,https://studiegids.tudelft.nl/courses/study-guide/educations/20660,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Stochastic Aerospace Systems,AE4304,Master,Aerospace Engineering,https://studiegids.tudelft.nl/courses/study-guide/educations/24253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Stochastic Aerospace Systems Practical,AE4304P,Master,Aerospace Engineering,https://studiegids.tudelft.nl/courses/study-guide/educations/20661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Non-linear and Adaptive Flight Control,AE4311,Master,Aerospace Engineering,https://studiegids.tudelft.nl/courses/study-guide/educations/20830,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Helicopter Performance, Stability and Control",AE4314-21,Master,Aerospace Engineering,https://studiegids.tudelft.nl/courses/study-guide/educations/20832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Aerospace Human-Machine Systems,AE4316,Master,Aerospace Engineering,https://studiegids.tudelft.nl/courses/study-guide/educations/20662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Advanced Topics in Aerospace Human-Machine Systems,AE4316P,Master,Aerospace Engineering,https://studiegids.tudelft.nl/courses/study-guide/educations/20833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Autonomous Flight of Micro Air Vehicles,AE4317,Master,Aerospace Engineering,https://studiegids.tudelft.nl/courses/study-guide/educations/20834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
System Identification of Aerospace Vehicles,AE4320,Master,Aerospace Engineering,https://studiegids.tudelft.nl/courses/study-guide/educations/20835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Air Traffic Management,AE4321-15,Master,Aerospace Engineering,https://studiegids.tudelft.nl/courses/study-guide/educations/20836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Piloted Flight Simulation,AE4322-24,Master,Aerospace Engineering,https://studiegids.tudelft.nl/courses/study-guide/educations/20663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Real-time Distributed Flight and Space Simulation,AE4323,Master,Aerospace Engineering,https://studiegids.tudelft.nl/courses/study-guide/educations/20837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Physical Interaction for Aerial and Space Robots,AE4324,Master,Aerospace Engineering,https://studiegids.tudelft.nl/courses/study-guide/educations/20838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bio-inspired Intelligence and learning for Aerospace Applications,AE4350,Master,Aerospace Engineering,https://studiegids.tudelft.nl/courses/study-guide/educations/20839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Robust Flight Control,AE4351,Master,Aerospace Engineering,https://studiegids.tudelft.nl/courses/study-guide/educations/20840,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mathematical and human-inspired decision,AE4352,Master,Aerospace Engineering,https://studiegids.tudelft.nl/courses/study-guide/educations/20841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Artificial Intelligence for Aerospace Control and Operations,AE4353,Master,Aerospace Engineering,https://studiegids.tudelft.nl/courses/study-guide/educations/20664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Agent-based Modelling and Simulation in Air Transport,AE4422-20,Master,Aerospace Engineering,https://studiegids.tudelft.nl/courses/study-guide/educations/20842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Airline Planning and Optimisation,AE4423-20,Master,Aerospace Engineering,https://studiegids.tudelft.nl/courses/study-guide/educations/20673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Aircraft noise,AE4431-23,Master,Aerospace Engineering,https://studiegids.tudelft.nl/courses/study-guide/educations/20674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Operations Optimisation,AE4441-16,Master,Aerospace Engineering,https://studiegids.tudelft.nl/courses/study-guide/educations/20665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Airport and Cargo Operations,AE4446,Master,Aerospace Engineering,https://studiegids.tudelft.nl/courses/study-guide/educations/20854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Aircraft Emissions and Climate Effects,AE4462-17,Master,Aerospace Engineering,https://studiegids.tudelft.nl/courses/study-guide/educations/20666,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Advanced Aircraft Noise Modelling and Measurement,AE4463P-23,Master,Aerospace Engineering,https://studiegids.tudelft.nl/courses/study-guide/educations/20823,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Maintenance Modelling and Analysis,AE4465,Master,Aerospace Engineering,https://studiegids.tudelft.nl/courses/study-guide/educations/20856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Numerical Astrodynamics,AE4868-25,Master,Aerospace Engineering,https://studiegids.tudelft.nl/courses/study-guide/educations/21173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rocket Motion,AE4870A,Master,Aerospace Engineering,https://studiegids.tudelft.nl/courses/study-guide/educations/20691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Re-Entry Systems,AE4870B,Master,Aerospace Engineering,https://studiegids.tudelft.nl/courses/study-guide/educations/20692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Satellite Orbit Determination,AE4872,Master,Aerospace Engineering,https://studiegids.tudelft.nl/courses/study-guide/educations/20693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fundamentals of Astrodynamics,AE4874 I,Master,Aerospace Engineering,https://studiegids.tudelft.nl/courses/study-guide/educations/20694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Planetary Missions,AE4876-24,Master,Aerospace Engineering,https://studiegids.tudelft.nl/courses/study-guide/educations/20705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Special Topics in Astrodynamics,AE4889,Master,Aerospace Engineering,https://studiegids.tudelft.nl/courses/study-guide/educations/20871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Planetary Exploration,AE4890-11,Master,Aerospace Engineering,https://studiegids.tudelft.nl/courses/study-guide/educations/20680,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Physics of Planetary Interiors,AE4893-24,Master,Aerospace Engineering,https://studiegids.tudelft.nl/courses/study-guide/educations/20707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Practical Astrodynamics,AE4894,Master,Aerospace Engineering,https://studiegids.tudelft.nl/courses/study-guide/educations/20696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Measurement Strategies for Planetary Science Missions,AE4895-25,Master,Aerospace Engineering,https://studiegids.tudelft.nl/courses/study-guide/educations/21171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Space instrumentation,AE4896,Master,Aerospace Engineering,https://studiegids.tudelft.nl/courses/study-guide/educations/20681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Space Engineering Practical,AE4897-25,Master,Aerospace Engineering,https://studiegids.tudelft.nl/courses/study-guide/educations/21114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Space debris tracking and mitigation,AE4898,Master,Aerospace Engineering,https://studiegids.tudelft.nl/courses/study-guide/educations/20874,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Spacecraft Communications,AE4900,Master,Aerospace Engineering,https://studiegids.tudelft.nl/courses/study-guide/educations/21103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Spacecraft Power & Data Handling,AE4901,Master,Aerospace Engineering,https://studiegids.tudelft.nl/courses/study-guide/educations/21104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Attitude and Orbit Control,AE4902,Master,Aerospace Engineering,https://studiegids.tudelft.nl/courses/study-guide/educations/21105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Space Propulsion,AE4903,Master,Aerospace Engineering,https://studiegids.tudelft.nl/courses/study-guide/educations/21106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Space Engineering Detailed Design Project,AE4904,Master,Aerospace Engineering,https://studiegids.tudelft.nl/courses/study-guide/educations/21107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Educational Research Project MSc,AE4997,Master,Aerospace Engineering,https://studiegids.tudelft.nl/courses/study-guide/educations/24523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Design of Lightweight Structures I: Composites and Metals,AE4ASM001,Master,Aerospace Engineering,https://studiegids.tudelft.nl/courses/study-guide/educations/20713,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
Designing Materials with Aerospace Specific Properties,AE4ASM002,Master,Aerospace Engineering,https://studiegids.tudelft.nl/courses/study-guide/educations/20714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Linear Modelling (incl. F.E.M),AE4ASM003,Master,Aerospace Engineering,https://studiegids.tudelft.nl/courses/study-guide/educations/20875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Manufacturing of Aerospace Structures and Materials,AE4ASM004,Master,Aerospace Engineering,https://studiegids.tudelft.nl/courses/study-guide/educations/20716,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Fatigue of Structures and Materials,AE4ASM005,Master,Aerospace Engineering,https://studiegids.tudelft.nl/courses/study-guide/educations/20717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Polymer Science,AE4ASM101TU-22,Master,Aerospace Engineering,https://studiegids.tudelft.nl/courses/study-guide/educations/20718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Functional Coatings,AE4ASM103,Master,Aerospace Engineering,https://studiegids.tudelft.nl/courses/study-guide/educations/20925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Trinity Exercise,AE4ASM105,Master,Aerospace Engineering,https://studiegids.tudelft.nl/courses/study-guide/educations/20780,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Stability and Analysis of Structures I,AE4ASM106,Master,Aerospace Engineering,https://studiegids.tudelft.nl/courses/study-guide/educations/20927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Experimental Techniques and NDT,AE4ASM108,Master,Aerospace Engineering,https://studiegids.tudelft.nl/courses/study-guide/educations/20928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mechanics and Structural Health Monitoring of Composite Structures,AE4ASM109,Master,Aerospace Engineering,https://studiegids.tudelft.nl/courses/study-guide/educations/20781,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Polymer Composites Manufacturing,AE4ASM110-22,Master,Aerospace Engineering,https://studiegids.tudelft.nl/courses/study-guide/educations/20719,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0
Sheet Metal Forming,AE4ASM503,Master,Aerospace Engineering,https://studiegids.tudelft.nl/courses/study-guide/educations/20930,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Structural Integrity and Maintenance,AE4ASM504,Master,Aerospace Engineering,https://studiegids.tudelft.nl/courses/study-guide/educations/20931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Non-linear Modelling (using F.E.M.),AE4ASM505,Master,Aerospace Engineering,https://studiegids.tudelft.nl/courses/study-guide/educations/20782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fundamentals of Aeroelasticity,AE4ASM506,Master,Aerospace Engineering,https://studiegids.tudelft.nl/courses/study-guide/educations/20804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Design and Analysis of Composite Structures,AE4ASM510,Master,Aerospace Engineering,https://studiegids.tudelft.nl/courses/study-guide/educations/21041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Stability and Analysis of Structures II,AE4ASM511,Master,Aerospace Engineering,https://studiegids.tudelft.nl/courses/study-guide/educations/21042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Continuum Mechanics,AE4ASM514TU,Master,Aerospace Engineering,https://studiegids.tudelft.nl/courses/study-guide/educations/20805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Characterization of materials and components,AE4ASM515-22,Master,Aerospace Engineering,https://studiegids.tudelft.nl/courses/study-guide/educations/20720,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
