Field name,Course code///Vakcode,Course name///Vaknaam,Link,Sustainable course?///Duurzaam vak?,Level///Niveau,Faculty///Faculteit,SDGs///SDG's,Comments///Toelichting,Internal comments,
TRUE,AESB1243,Grand Challenges and Applied Earth Sciences,https://studiegids.tudelft.nl/a101_displayCourse.do?course_id=63153,Yes,BSc,Civil Engineering and Geosciences,"[4, 9, 11, 12, 13, 15]",,,
FALSE,AESB1320-17,Mechanics,https://studiegids.tudelft.nl/a101_displayCourse.do?course_id=62061,No,BSc,Civil Engineering and Geosciences,[],,,
FALSE,AESB1411,Linear Algebra,https://studiegids.tudelft.nl/a101_displayCourse.do?course_id=63013,No,BSc,Civil Engineering and Geosciences,[],,,
FALSE,AESB1420-17,Electricity and Magnetism,https://studiegids.tudelft.nl/a101_displayCourse.do?course_id=62060,No,BSc,Civil Engineering and Geosciences,[],,,
FALSE,AESB1430-14,Geology 3: geological systems and excursion,https://studiegids.tudelft.nl/a101_displayCourse.do?course_id=62057,No,BSc,Civil Engineering and Geosciences,[],,,
FALSE,AESB1440-21,Methodology of Geophysics and Remote Sensing,https://studiegids.tudelft.nl/a101_displayCourse.do?course_id=62047,No,BSc,Civil Engineering and Geosciences,[],,,
FALSE,AESB2110-21,Mathematics 4: Differential Equations,https://studiegids.tudelft.nl/a101_displayCourse.do?course_id=62080,No,BSc,Civil Engineering and Geosciences,[],,,
FALSE,AESB2122,Signals and Systems with Python,https://studiegids.tudelft.nl/a101_displayCourse.do?course_id=62097,No,BSc,Civil Engineering and Geosciences,[],,,
FALSE,AESB2140-21,Geophysical Methods for Subsurface Characterization,https://studiegids.tudelft.nl/a101_displayCourse.do?course_id=62077,No,BSc,Civil Engineering and Geosciences,[],,,
FALSE,AESB2210-18,Mathematics 5,https://studiegids.tudelft.nl/a101_displayCourse.do?course_id=62093,No,BSc,Civil Engineering and Geosciences,[],,,
FALSE,AESB2220-20,Chemical Thermodynamics,https://studiegids.tudelft.nl/a101_displayCourse.do?course_id=62101,No,BSc,Civil Engineering and Geosciences,[],,,
FALSE,AESB2230,Sedimentology & Reservoir Geology,https://studiegids.tudelft.nl/a101_displayCourse.do?course_id=62085,No,BSc,Civil Engineering and Geosciences,[],,,
FALSE,AESB2320,Physical Transport Phenomena,https://studiegids.tudelft.nl/a101_displayCourse.do?course_id=62081,No,BSc,Civil Engineering and Geosciences,[],,,
FALSE,AESB2330,Soil Mechanics,https://studiegids.tudelft.nl/a101_displayCourse.do?course_id=62092,No,BSc,Civil Engineering and Geosciences,[],,,
FALSE,AESB2342,Rock Mechanics,https://studiegids.tudelft.nl/a101_displayCourse.do?course_id=63154,No,BSc,Civil Engineering and Geosciences,[],,,
TRUE,AESB3110,Geo-resources 1.0: past and present,https://studiegids.tudelft.nl/a101_displayCourse.do?course_id=62204,Yes,Minor,Civil Engineering and Geosciences,"[9, 11, 12, 13, 15]",,,
FALSE,AESB3111,Political economy of geo-resources,https://studiegids.tudelft.nl/a101_displayCourse.do?course_id=62205,No,Minor,Civil Engineering and Geosciences,[],,,
TRUE,AESB3113,Group project: future of geo-resources,https://studiegids.tudelft.nl/a101_displayCourse.do?course_id=62206,Yes,Minor,Civil Engineering and Geosciences,"[7, 9, 11, 12, 13]",,,
TRUE,AESB3114,Geo-resources 2.0: towards the future,https://studiegids.tudelft.nl/a101_displayCourse.do?course_id=62203,Yes,Minor,Civil Engineering and Geosciences,"[7, 9, 12, 13]",,,
TRUE,AESM1001,"Earth System, Natural Resources and Climate",https://studiegids.tudelft.nl/a101_displayCourse.do?course_id=63156,Yes,MSc,Civil Engineering and Geosciences,"[7, 13, 15]",,,
FALSE,AESM1002,Dynamics of Solids and Fluids,https://studiegids.tudelft.nl/a101_displayCourse.do?course_id=63157,No,MSc,Civil Engineering and Geosciences,[],,,
TRUE,AESM2001,Physical Principles of Earth System Observation,https://studiegids.tudelft.nl/a101_displayCourse.do?course_id=63158,No,MSc,Civil Engineering and Geosciences,"[9, 13, 15]",,,
TRUE,AESM3001,Atmosphere Dynamics and Air-Sea Coupling,https://studiegids.tudelft.nl/a101_displayCourse.do?course_id=63159,No,MSc,Civil Engineering and Geosciences,"[13, 14]",,,
FALSE,AESM3002,Earth Observation Technologies,https://studiegids.tudelft.nl/a101_displayCourse.do?course_id=63160,No,MSc,Civil Engineering and Geosciences,[],,,
TRUE,AESM3003,Geo-Energy Engineering Applications,https://studiegids.tudelft.nl/a101_displayCourse.do?course_id=63161,Yes,MSc,Civil Engineering and Geosciences,"[7, 9, 13]",,,
FALSE,AESM3004,Economic and Structural Geology,https://studiegids.tudelft.nl/a101_displayCourse.do?course_id=63162,No,MSc,Civil Engineering and Geosciences,[],,,
TRUE,AESM301A,Climate Physics,https://studiegids.tudelft.nl/a101_displayCourse.do?course_id=63163,Yes,MSc,Civil Engineering and Geosciences,"[7, 13, 15]",,,
TRUE,AESM302A,Geo-Data Analysis and Geodesy,https://studiegids.tudelft.nl/a101_displayCourse.do?course_id=63164,Yes,MSc,Civiele Techniek en Geowetenschappen,[],,,
FALSE,AESM303A,Geo-Data and Geo-Informatics,https://studiegids.tudelft.nl/a101_displayCourse.do?course_id=63165,No,MSc,Civil Engineering and Geosciences,[],,,
FALSE,AESM304A,Flow and Simulation of Subsurface Processes,https://studiegids.tudelft.nl/a101_displayCourse.do?course_id=63166,No,MSc,Civil Engineering and Geosciences,[],,,
FALSE,AESM305A,Characterisation of the Subsurface,https://studiegids.tudelft.nl/a101_displayCourse.do?course_id=63167,No,MSc,Civil Engineering and Geosciences,[],,,
TRUE,AESM306A,Extraction Processes and Consequences of Raw Materials,https://studiegids.tudelft.nl/a101_displayCourse.do?course_id=63168,Yes,MSc,Civil Engineering and Geosciences,"[12, 15]",,,
FALSE,AESM307A,Earth Deformation Processes Across Scales,https://studiegids.tudelft.nl/a101_displayCourse.do?course_id=63169,No,MSc,Civil Engineering and Geosciences,[],,,
TRUE,AESM308A,Climate Modelling and Remote Sensing,https://studiegids.tudelft.nl/a101_displayCourse.do?course_id=63170,Yes,MSc,Civil Engineering and Geosciences,"[13, 15]",,,
TRUE,AESM309A,Climate Change and Dynamic Landforms,https://studiegids.tudelft.nl/a101_displayCourse.do?course_id=63171,Yes,MSc,Civil Engineering and Geosciences,"[13, 15]",,,
TRUE,AESM401B,Climate and Weather B-module,https://studiegids.tudelft.nl/a101_displayCourse.do?course_id=63172,Yes,MSc,Civil Engineering and Geosciences,"[13, 15]",,,
TRUE,AESM402B,Earth Observation B-module,https://studiegids.tudelft.nl/a101_displayCourse.do?course_id=63173,Yes,MSc,Civil Engineering and Geosciences,"[13, 15]",,,
TRUE,AESM403B,Geo-Energy B-module,https://studiegids.tudelft.nl/a101_displayCourse.do?course_id=63174,Yes,MSc,Civil Engineering and Geosciences,"[7, 9, 11, 13]",,,
TRUE,AESM404B,Geo-resources B-module,https://studiegids.tudelft.nl/a101_displayCourse.do?course_id=63175,Yes,MSc,Civil Engineering and Geosciences,"[9, 12, 13, 15]",,,
FALSE,CEGM1000,"Modelling, Uncertainty and Data for Engineers",https://studiegids.tudelft.nl/a101_displayCourse.do?course_id=63155,No,MSc,Civil Engineering and Geosciences,[],,,
FALSE,CIE4130,Probabilistic Design,https://studiegids.tudelft.nl/a101_displayCourse.do?course_id=60967,No,MSc,Civil Engineering and Geosciences,[],,,
FALSE,CIE4140,Structural Dynamics,https://studiegids.tudelft.nl/a101_displayCourse.do?course_id=60906,No,MSc,Civil Engineering and Geosciences,[],,,
FALSE,CIE4320,Vibration-based Monitoring and Identification,https://studiegids.tudelft.nl/a101_displayCourse.do?course_id=60962,No,MSc,Civil Engineering and Geosciences,[],,,
FALSE,CIE4325,Ocean Waves,https://studiegids.tudelft.nl/a101_displayCourse.do?course_id=60969,No,MSc,Civil Engineering and Geosciences,[],,,
TRUE,CIE4510-20,Climate Change: Science and Ethics,https://studiegids.tudelft.nl/a101_displayCourse.do?course_id=60641,Yes,MSc,Civil Engineering and Geosciences,[13],,,
FALSE,CIE4522-15,GPS for Civil Engineering and Geosciences,https://studiegids.tudelft.nl/a101_displayCourse.do?course_id=60629,No,MSc,Civil Engineering and Geosciences,[],,,
TRUE,CIE4601,Physics of the Earth and Atmosphere,https://studiegids.tudelft.nl/a101_displayCourse.do?course_id=60638,Yes,MSc,Civil Engineering and Geosciences,"[13, 14, 15]",,,
TRUE,CIE4602,Cryosphere: Remote Sensing and Modelling,https://studiegids.tudelft.nl/a101_displayCourse.do?course_id=60630,Yes,MSc,Civil Engineering and Geosciences,"[13, 14, 15]",,,
FALSE,CIE4603-16,Geo-signal Analysis,https://studiegids.tudelft.nl/a101_displayCourse.do?course_id=60618,No,MSc,Civil Engineering and Geosciences,[],,,
FALSE,CIE4606,Geodesy and Remote Sensing,https://studiegids.tudelft.nl/a101_displayCourse.do?course_id=60632,No,MSc,Civil Engineering and Geosciences,[],,,
TRUE,CIE4607,Ocean topography and sea-level change,https://studiegids.tudelft.nl/a101_displayCourse.do?course_id=60633,No,MSc,Civil Engineering and Geosciences,"[13, 14]",,,
TRUE,CIE4609,Geodesy and natural hazards,https://studiegids.tudelft.nl/a101_displayCourse.do?course_id=60619,Yes,MSc,Civil Engineering and Geosciences,[11],,,
FALSE,CIE4611,Geo-measurement processing,https://studiegids.tudelft.nl/a101_displayCourse.do?course_id=60634,No,MSc,Civil Engineering and Geosciences,[],,,
FALSE,CIE4615,Geoscience and Remote Sensing fieldwork,https://studiegids.tudelft.nl/a101_displayCourse.do?course_id=60636,No,MSc,Civil Engineering and Geosciences,[],,,
FALSE,CIE4616,Remote Sensing and Big Data,https://studiegids.tudelft.nl/a101_displayCourse.do?course_id=63459,No,MSc,Civil Engineering and Geosciences,[],,,
FALSE,CIE5123,Introduction to the Finite Element Method,https://studiegids.tudelft.nl/a101_displayCourse.do?course_id=60907,No,MSc,Civil Engineering and Geosciences,[],,,
FALSE,CIE5142,Computational Methods in Non-Linear Solid Mechanic,https://studiegids.tudelft.nl/a101_displayCourse.do?course_id=63621,No,MSc,Civil Engineering and Geosciences,[],,,
FALSE,CIE5145,Random Vibrations,https://studiegids.tudelft.nl/a101_displayCourse.do?course_id=60908,No,MSc,Civil Engineering and Geosciences,[],,,
TRUE,CIE5401,GIS & Remote Sensing for Water Resources,https://studiegids.tudelft.nl/a101_displayCourse.do?course_id=60622,Yes,MSc,Civil Engineering and Geosciences,"[6, 9, 11, 13, 15]",,,
TRUE,CIE5817,Assessment of Transport Infrastructure and Systems,https://studiegids.tudelft.nl/a101_displayCourse.do?course_id=60623,Yes,MSc,Civil Engineering and Geosciences,"[9, 11]",,,
FALSE,CIE5981,Forms of Collaboration in Civil Engineering,https://studiegids.tudelft.nl/a101_displayCourse.do?course_id=61933,No,MSc,Civil Engineering and Geosciences,[],,,
FALSE,CIEM0000,Interdisciplinary Mechanics and Design for CE,https://studiegids.tudelft.nl/a101_displayCourse.do?course_id=63234,No,MSc,Civil Engineering and Geosciences,[],,,
TRUE,CIEM1000,Base: Fundamentals of Construction Materials,https://studiegids.tudelft.nl/a101_displayCourse.do?course_id=63746,Yes,MSc,Civil Engineering and Geosciences,"[1, 3, 4, 5, 7, 8]",,,
FALSE,CIEM1110,Measuring and Modelling Construction Material Behaviour,https://studiegids.tudelft.nl/a101_displayCourse.do?course_id=63747,No,MSc,Civil Engineering and Geosciences,[],,,
FALSE,CIEM1210,Construction Materials Research,https://studiegids.tudelft.nl/a101_displayCourse.do?course_id=63748,No,MSc,Civil Engineering and Geosciences,[],,,
TRUE,CIEM1220,Design and Engineering of Construction Materials,https://studiegids.tudelft.nl/a101_displayCourse.do?course_id=63749,Yes,MSc,Civil Engineering and Geosciences,"[9, 11, 12]",,,
