Field name,Course code///Vakcode,Course name///Vaknaam,Link,Sustainable course?///Duurzaam vak?,Level///Niveau,Faculty///Faculteit,SDGs///SDG's
FALSE,AE4185,Fluid Flow Data Processing and Visualization,https://studiegids.tudelft.nl/courses/study-guide/educations/20799,No,MSc,Aerospace Engineering,[]
FALSE,AE4202,CFD for Aerospace Engineers,https://studiegids.tudelft.nl/courses/study-guide/educations/20642,No,MSc,Aerospace Engineering,[]
FALSE,AE4204,Knowledge Based Engineering,https://studiegids.tudelft.nl/courses/study-guide/educations/20753,No,MSc,Aerospace Engineering,[]
FALSE,AE4205,MDO for Aerospace Applications,https://studiegids.tudelft.nl/courses/study-guide/educations/20754,No,MSc,Aerospace Engineering,[]
TRUE,AE4206-24,Turbomachinery,https://studiegids.tudelft.nl/courses/study-guide/educations/20996,Yes,MSc,Aerospace Engineering,[9]
TRUE,AE4238,Aero Engine Technology,https://studiegids.tudelft.nl/courses/study-guide/educations/20755,Yes,MSc,Aerospace Engineering,"[12, 13]"
FALSE,AE4240,Advanced Aircraft Design I,https://studiegids.tudelft.nl/courses/study-guide/educations/20800,No,MSc,Aerospace Engineering,[]
TRUE,AE4260A,Fundamentals of Aeroacoustics,https://studiegids.tudelft.nl/courses/study-guide/educations/20801,Yes,MSc,Aerospace Engineering,[13]
TRUE,AE4260B,Experimental Applications of Aeroacoustics,https://studiegids.tudelft.nl/courses/study-guide/educations/20802,Yes,MSc,Aerospace Engineering,"[9, 13]"
FALSE,AE4261,Internal Flows,https://studiegids.tudelft.nl/courses/study-guide/educations/20999,No,MSc,Aerospace Engineering,[]
TRUE,AE4262,Combustion for Propulsion and Power Technologies,https://studiegids.tudelft.nl/courses/study-guide/educations/20803,Yes,MSc,Aerospace Engineering,"[12, 13]"
FALSE,AE4263,"Modelling, Simulation and Application of Propulsion and Power Systems",https://studiegids.tudelft.nl/courses/study-guide/educations/20768,No,MSc,Aerospace Engineering,[]
FALSE,AE4270,Control and Operations Project,https://studiegids.tudelft.nl/courses/study-guide/educations/20829,No,MSc,Aerospace Engineering,[]
FALSE,AE4301,Automatic Flight Control System Design,https://studiegids.tudelft.nl/courses/study-guide/educations/20658,No,MSc,Aerospace Engineering,[]
FALSE,AE4301P,Exercise Automatic Flight Control System Design,https://studiegids.tudelft.nl/courses/study-guide/educations/20659,No,MSc,Aerospace Engineering,[]
FALSE,AE4302,Avionics and Operations,https://studiegids.tudelft.nl/courses/study-guide/educations/20660,No,MSc,Aerospace Engineering,[]
FALSE,AE4304,Stochastic Aerospace Systems,https://studiegids.tudelft.nl/courses/study-guide/educations/24253,No,MSc,Aerospace Engineering,[]
FALSE,AE4304P,Stochastic Aerospace Systems Practical,https://studiegids.tudelft.nl/courses/study-guide/educations/20661,No,MSc,Aerospace Engineering,[]
FALSE,AE4311,Non-linear and Adaptive Flight Control,https://studiegids.tudelft.nl/courses/study-guide/educations/20830,No,MSc,Aerospace Engineering,[]
FALSE,AE4314-21,"Helicopter Performance, Stability and Control",https://studiegids.tudelft.nl/courses/study-guide/educations/20832,No,MSc,Aerospace Engineering,[]
FALSE,AE4316,Aerospace Human-Machine Systems,https://studiegids.tudelft.nl/courses/study-guide/educations/20662,No,MSc,Aerospace Engineering,[]
FALSE,AE4316P,Advanced Topics in Aerospace Human-Machine Systems,https://studiegids.tudelft.nl/courses/study-guide/educations/20833,No,MSc,Aerospace Engineering,[]
TRUE,AE4317,Autonomous Flight of Micro Air Vehicles,https://studiegids.tudelft.nl/courses/study-guide/educations/20834,Yes,MSc,Aerospace Engineering,[16]
FALSE,AE4320,System Identification of Aerospace Vehicles,https://studiegids.tudelft.nl/courses/study-guide/educations/20835,No,MSc,Aerospace Engineering,[]
FALSE,AE4321-15,Air Traffic Management,https://studiegids.tudelft.nl/courses/study-guide/educations/20836,No,MSc,Aerospace Engineering,[]
FALSE,AE4322-24,Piloted Flight Simulation,https://studiegids.tudelft.nl/courses/study-guide/educations/20663,No,MSc,Aerospace Engineering,[]
FALSE,AE4323,Real-time Distributed Flight and Space Simulation,https://studiegids.tudelft.nl/courses/study-guide/educations/20837,No,MSc,Aerospace Engineering,[]
FALSE,AE4324,Physical Interaction for Aerial and Space Robots,https://studiegids.tudelft.nl/courses/study-guide/educations/20838,No,MSc,Aerospace Engineering,[]
FALSE,AE4350,Bio-inspired Intelligence and learning for Aerospace Applications,https://studiegids.tudelft.nl/courses/study-guide/educations/20839,No,MSc,Aerospace Engineering,[]
FALSE,AE4351,Robust Flight Control,https://studiegids.tudelft.nl/courses/study-guide/educations/20840,No,MSc,Aerospace Engineering,[]
FALSE,AE4352,Mathematical and human-inspired decision,https://studiegids.tudelft.nl/courses/study-guide/educations/20841,No,MSc,Aerospace Engineering,[]
FALSE,AE4353,Artificial Intelligence for Aerospace Control and Operations,https://studiegids.tudelft.nl/courses/study-guide/educations/20664,No,MSc,Aerospace Engineering,[]
FALSE,AE4422-20,Agent-based Modelling and Simulation in Air Transport,https://studiegids.tudelft.nl/courses/study-guide/educations/20842,No,MSc,Aerospace Engineering,[]
FALSE,AE4423-20,Airline Planning and Optimisation,https://studiegids.tudelft.nl/courses/study-guide/educations/20673,No,MSc,Aerospace Engineering,[]
FALSE,AE4431-23,Aircraft noise,https://studiegids.tudelft.nl/courses/study-guide/educations/20674,No,MSc,Aerospace Engineering,[]
FALSE,AE4441-16,Operations Optimisation,https://studiegids.tudelft.nl/courses/study-guide/educations/20665,No,MSc,Aerospace Engineering,[]
FALSE,AE4446,Airport and Cargo Operations,https://studiegids.tudelft.nl/courses/study-guide/educations/20854,No,MSc,Aerospace Engineering,[]
TRUE,AE4462-17,Aircraft Emissions and Climate Effects,https://studiegids.tudelft.nl/courses/study-guide/educations/20666,Yes,MSc,Aerospace Engineering,[13]
TRUE,AE4463P-23,Advanced Aircraft Noise Modelling and Measurement,https://studiegids.tudelft.nl/courses/study-guide/educations/20823,Yes,MSc,Aerospace Engineering,[13]
FALSE,AE4465,Maintenance Modelling and Analysis,https://studiegids.tudelft.nl/courses/study-guide/educations/20856,No,MSc,Aerospace Engineering,[]
FALSE,AE4868-25,Numerical Astrodynamics,https://studiegids.tudelft.nl/courses/study-guide/educations/21173,No,MSc,Aerospace Engineering,[]
FALSE,AE4870A,Rocket Motion,https://studiegids.tudelft.nl/courses/study-guide/educations/20691,No,MSc,Aerospace Engineering,[]
FALSE,AE4870B,Re-Entry Systems,https://studiegids.tudelft.nl/courses/study-guide/educations/20692,No,MSc,Aerospace Engineering,[]
FALSE,AE4872,Satellite Orbit Determination,https://studiegids.tudelft.nl/courses/study-guide/educations/20693,No,MSc,Aerospace Engineering,[]
FALSE,AE4874 I,Fundamentals of Astrodynamics,https://studiegids.tudelft.nl/courses/study-guide/educations/20694,No,MSc,Aerospace Engineering,[]
FALSE,AE4876-24,Planetary Missions,https://studiegids.tudelft.nl/courses/study-guide/educations/20705,No,MSc,Aerospace Engineering,[]
FALSE,AE4889,Special Topics in Astrodynamics,https://studiegids.tudelft.nl/courses/study-guide/educations/20871,No,MSc,Aerospace Engineering,[]
FALSE,AE4890-11,Planetary Exploration,https://studiegids.tudelft.nl/courses/study-guide/educations/20680,No,MSc,Aerospace Engineering,[]
FALSE,AE4893-24,Physics of Planetary Interiors,https://studiegids.tudelft.nl/courses/study-guide/educations/20707,No,MSc,Aerospace Engineering,[]
FALSE,AE4894,Practical Astrodynamics,https://studiegids.tudelft.nl/courses/study-guide/educations/20696,No,MSc,Aerospace Engineering,[]
FALSE,AE4895-25,Measurement Strategies for Planetary Science Missions,https://studiegids.tudelft.nl/courses/study-guide/educations/21171,No,MSc,Aerospace Engineering,[]
FALSE,AE4896,Space instrumentation,https://studiegids.tudelft.nl/courses/study-guide/educations/20681,No,MSc,Aerospace Engineering,[]
FALSE,AE4897-25,Space Engineering Practical,https://studiegids.tudelft.nl/courses/study-guide/educations/21114,No,MSc,Aerospace Engineering,[]
TRUE,AE4898,Space debris tracking and mitigation,https://studiegids.tudelft.nl/courses/study-guide/educations/20874,Yes,MSc,Aerospace Engineering,[13]
FALSE,AE4900,Spacecraft Communications,https://studiegids.tudelft.nl/courses/study-guide/educations/21103,No,MSc,Aerospace Engineering,[]
FALSE,AE4901,Spacecraft Power & Data Handling,https://studiegids.tudelft.nl/courses/study-guide/educations/21104,No,MSc,Aerospace Engineering,[]
FALSE,AE4902,Attitude and Orbit Control,https://studiegids.tudelft.nl/courses/study-guide/educations/21105,No,MSc,Aerospace Engineering,[]
FALSE,AE4903,Space Propulsion,https://studiegids.tudelft.nl/courses/study-guide/educations/21106,No,MSc,Aerospace Engineering,[]
FALSE,AE4904,Space Engineering Detailed Design Project,https://studiegids.tudelft.nl/courses/study-guide/educations/21107,No,MSc,Aerospace Engineering,[]
FALSE,AE4997,Educational Research Project MSc,https://studiegids.tudelft.nl/courses/study-guide/educations/24523,No,MSc,Aerospace Engineering,[]
TRUE,AE4ASM001,Design of Lightweight Structures I: Composites and Metals,https://studiegids.tudelft.nl/courses/study-guide/educations/20713,Yes,MSc,Aerospace Engineering,"[12, 13]"
FALSE,AE4ASM002,Designing Materials with Aerospace Specific Properties,https://studiegids.tudelft.nl/courses/study-guide/educations/20714,No,MSc,Aerospace Engineering,[]
FALSE,AE4ASM003,Linear Modelling (incl. F.E.M),https://studiegids.tudelft.nl/courses/study-guide/educations/20875,No,MSc,Aerospace Engineering,[]
TRUE,AE4ASM004,Manufacturing of Aerospace Structures and Materials,https://studiegids.tudelft.nl/courses/study-guide/educations/20716,Yes,MSc,Aerospace Engineering,[9]
FALSE,AE4ASM005,Fatigue of Structures and Materials,https://studiegids.tudelft.nl/courses/study-guide/educations/20717,No,MSc,Aerospace Engineering,[]
FALSE,AE4ASM101TU-22,Polymer Science,https://studiegids.tudelft.nl/courses/study-guide/educations/20718,No,MSc,Aerospace Engineering,[]
FALSE,AE4ASM103,Functional Coatings,https://studiegids.tudelft.nl/courses/study-guide/educations/20925,No,MSc,Aerospace Engineering,[]
FALSE,AE4ASM105,Trinity Exercise,https://studiegids.tudelft.nl/courses/study-guide/educations/20780,No,MSc,Aerospace Engineering,[]
FALSE,AE4ASM106,Stability and Analysis of Structures I,https://studiegids.tudelft.nl/courses/study-guide/educations/20927,No,MSc,Aerospace Engineering,[]
FALSE,AE4ASM108,Experimental Techniques and NDT,https://studiegids.tudelft.nl/courses/study-guide/educations/20928,No,MSc,Aerospace Engineering,[]
TRUE,AE4ASM109,Mechanics and Structural Health Monitoring of Composite Structures,https://studiegids.tudelft.nl/courses/study-guide/educations/20781,Yes,MSc,Aerospace Engineering,[9]
TRUE,AE4ASM110-22,Polymer Composites Manufacturing,https://studiegids.tudelft.nl/courses/study-guide/educations/20719,Yes,MSc,Aerospace Engineering,"[9, 12, 13]"
FALSE,AE4ASM503,Sheet Metal Forming,https://studiegids.tudelft.nl/courses/study-guide/educations/20930,No,MSc,Aerospace Engineering,[]
FALSE,AE4ASM504,Structural Integrity and Maintenance,https://studiegids.tudelft.nl/courses/study-guide/educations/20931,No,MSc,Aerospace Engineering,[]
FALSE,AE4ASM505,Non-linear Modelling (using F.E.M.),https://studiegids.tudelft.nl/courses/study-guide/educations/20782,No,MSc,Aerospace Engineering,[]
FALSE,AE4ASM506,Fundamentals of Aeroelasticity,https://studiegids.tudelft.nl/courses/study-guide/educations/20804,No,MSc,Aerospace Engineering,[]
FALSE,AE4ASM510,Design and Analysis of Composite Structures,https://studiegids.tudelft.nl/courses/study-guide/educations/21041,No,MSc,Aerospace Engineering,[]
FALSE,AE4ASM511,Stability and Analysis of Structures II,https://studiegids.tudelft.nl/courses/study-guide/educations/21042,No,MSc,Aerospace Engineering,[]
FALSE,AE4ASM514TU,Continuum Mechanics,https://studiegids.tudelft.nl/courses/study-guide/educations/20805,No,MSc,Aerospace Engineering,[]
FALSE,AE4ASM515-22,Characterization of materials and components,https://studiegids.tudelft.nl/courses/study-guide/educations/20720,No,MSc,Aerospace Engineering,[]
TRUE,AE4ASM517,Aircraft Manufacturing Laboratory,https://studiegids.tudelft.nl/courses/study-guide/educations/21011,Yes,MSc,Aerospace Engineering,"[9, 16]"
TRUE,AE4ASM520,Industrial Composite Manufacturing,https://studiegids.tudelft.nl/courses/study-guide/educations/20938,Yes,MSc,Aerospace Engineering,"[7, 9, 12, 13]"
TRUE,AE4ASM521,Additive Manufacturing,https://studiegids.tudelft.nl/courses/study-guide/educations/20721,Yes,MSc,Aerospace Engineering,"[9, 12, 13]"
FALSE,AE4ASM522,Applied Aircraft Aeroelasticity,https://studiegids.tudelft.nl/courses/study-guide/educations/20940,No,MSc,Aerospace Engineering,[]
FALSE,AE4ASM524,Spacecraft Structures Development,https://studiegids.tudelft.nl/courses/study-guide/educations/20876,No,MSc,Aerospace Engineering,[]
FALSE,AE4ASM525,Materials for Space,https://studiegids.tudelft.nl/courses/study-guide/educations/20877,No,MSc,Aerospace Engineering,[]
FALSE,AE4ASM526,Spacecraft Thermal Design,https://studiegids.tudelft.nl/courses/study-guide/educations/20878,No,MSc,Aerospace Engineering,[]
TRUE,AE4ASM527,Spatial AI for Industrial Automation,https://studiegids.tudelft.nl/courses/study-guide/educations/21184,Yes,MSc,Aerospace Engineering,"[9, 17]"
FALSE,AE4S12-23,Space systems engineering,https://studiegids.tudelft.nl/courses/study-guide/educations/20684,No,MSc,Aerospace Engineering,[]
TRUE,AE4T40,Airborne Wind Energy,https://studiegids.tudelft.nl/courses/study-guide/educations/20806,Yes,MSc,Aerospace Engineering,"[7, 9, 13]"
TRUE,AE4W02TU,Introduction to Wind Turbines: Physics and Technology,https://studiegids.tudelft.nl/courses/study-guide/educations/20807,Yes,MSc,Aerospace Engineering,"[7, 9, 13]"
TRUE,AE4W09,Wind Turbine Design,https://studiegids.tudelft.nl/courses/study-guide/educations/20652,Yes,MSc,Aerospace Engineering,"[7, 9, 13]"
TRUE,AE4W13,Site Conditions for Wind Turbine Design,https://studiegids.tudelft.nl/courses/study-guide/educations/20653,Yes,MSc,Aerospace Engineering,[7]
TRUE,AE4W21-14,Wind Turbine Aeroelasticity,https://studiegids.tudelft.nl/courses/study-guide/educations/20808,Yes,MSc,Aerospace Engineering,"[7, 9, 13]"
TRUE,AE4W30,Wind Resource and Wind Farm Yield,https://studiegids.tudelft.nl/courses/study-guide/educations/20809,Yes,MSc,Aerospace Engineering,"[7, 9, 13]"
TRUE,AE4W31,Floating Offshore Wind Energy,https://studiegids.tudelft.nl/courses/study-guide/educations/20810,Yes,MSc,Aerospace Engineering,"[7, 9, 13]"
TRUE,AE5051,Internship,https://studiegids.tudelft.nl/courses/study-guide/educations/20643,Yes,MSc,Aerospace Engineering,[8]
FALSE,AE5060-11,Exchange Period MSc,https://studiegids.tudelft.nl/courses/study-guide/educations/24521,No,MSc,Aerospace Engineering,[]
FALSE,AE5122,Thesis Aerodynamics and Wind Energy,https://studiegids.tudelft.nl/courses/study-guide/educations/20644,No,MSc,Aerospace Engineering,[]
FALSE,AE5222,Thesis Flight Performance and Propulsion,https://studiegids.tudelft.nl/courses/study-guide/educations/20759,No,MSc,Aerospace Engineering,[]
FALSE,AE5322,Thesis Control and Operations,https://studiegids.tudelft.nl/courses/study-guide/educations/20668,No,MSc,Aerospace Engineering,[]
FALSE,AE5722,Thesis Aerospace Structures and Materials,https://studiegids.tudelft.nl/courses/study-guide/educations/20723,No,MSc,Aerospace Engineering,[]
FALSE,AE5822,Thesis Space,https://studiegids.tudelft.nl/courses/study-guide/educations/20687,No,MSc,Aerospace Engineering,[]
FALSE,AESB2110-21,Differential Equations,https://studiegids.tudelft.nl/courses/study-guide/educations/18434,No,BSc,Civil Engineering and Geosciences,[]
FALSE,AESB2122-24,Signals and Systems with Python,https://studiegids.tudelft.nl/courses/study-guide/educations/18435,No,BSc,Civil Engineering and Geosciences,[]
FALSE,AESB2140-21,Geophysical Methods for Subsurface Characterisation,https://studiegids.tudelft.nl/courses/study-guide/educations/18436,No,BSc,Civil Engineering and Geosciences,[]
FALSE,AESB2210-18,Numerical Mathematics,https://studiegids.tudelft.nl/courses/study-guide/educations/18437,No,BSc,Civil Engineering and Geosciences,[]
FALSE,AESB2220-20,Chemical Thermodynamics,https://studiegids.tudelft.nl/courses/study-guide/educations/18438,No,BSc,Civil Engineering and Geosciences,[]
FALSE,AESB2230,Sedimentology and Reservoir Geology,https://studiegids.tudelft.nl/courses/study-guide/educations/18439,No,BSc,Civil Engineering and Geosciences,[]
FALSE,AESB2320-24,Physical Transport Phenomena,https://studiegids.tudelft.nl/courses/study-guide/educations/18440,No,BSc,Civil Engineering and Geosciences,[]
FALSE,AESB2330,Soil Mechanics,https://studiegids.tudelft.nl/courses/study-guide/educations/18441,No,BSc,Civil Engineering and Geosciences,[]
FALSE,AESB2342,Rock Mechanics,https://studiegids.tudelft.nl/courses/study-guide/educations/18442,No,BSc,Civil Engineering and Geosciences,[]
FALSE,AESB2430,Geological Fieldwork: Data Acquisition,https://studiegids.tudelft.nl/courses/study-guide/educations/18443,No,BSc,Civil Engineering and Geosciences,[]
TRUE,AESB2431,Geological Fieldwork: Data Integration,https://studiegids.tudelft.nl/courses/study-guide/educations/18444,Yes,BSc,Civil Engineering and Geosciences,"[9, 15]"
FALSE,AESB2440,Geostatistics and Remote Sensing,https://studiegids.tudelft.nl/courses/study-guide/educations/18445,No,BSc,Civil Engineering and Geosciences,[]
TRUE,AESB3110,Geo-resources 1.0: Past and Present,https://studiegids.tudelft.nl/courses/study-guide/educations/17771,Yes,BSc,Civil Engineering and Geosciences,"[9, 13]"
TRUE,AESB3111,Political Economy of Geo-resources,https://studiegids.tudelft.nl/courses/study-guide/educations/17772,Yes,BSc,Civil Engineering and Geosciences,"[8, 9, 12, 13, 17]"
TRUE,AESB3113,Group Project: Future of Geo-resources,https://studiegids.tudelft.nl/courses/study-guide/educations/17773,Yes,BSc,Civil Engineering and Geosciences,"[7, 8, 9, 13, 17]"
TRUE,AESB3114,Geo-resources 2.0: Towards the Future,https://studiegids.tudelft.nl/courses/study-guide/educations/17774,Yes,BSc,Civil Engineering and Geosciences,"[6, 7, 9, 12, 13, 15, 16, 17]"
TRUE,AESB3340,Mechanics and Transport by Flow in Porous Media,https://studiegids.tudelft.nl/courses/study-guide/educations/18658,Yes,BSc,Civil Engineering and Geosciences,[6]
FALSE,AESB3341-18,Petrophysics and Image Analysis,https://studiegids.tudelft.nl/courses/study-guide/educations/18659,No,BSc,Civil Engineering and Geosciences,[]
TRUE,AESB3343,Mineral Resource Geology and Modelling,https://studiegids.tudelft.nl/courses/study-guide/educations/18660,Yes,BSc,Civil Engineering and Geosciences,"[7, 8, 9, 12, 13]"
